,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
170,TRFGELX128C71965C8,0.746,0.384,1,-13.381,1,0.138,0.0379,0.000441,0.0761,0.591,129.379,1fvqMWIXHQwCWtXjgJ0pIa
171,TRFFGQF128C71965C7,0.851,0.369,10,-16.164,0,0.247,0.00144,0.0343,0.0591,0.926,123.102,3Kk71wC0v8wSJQWasnjDcu
172,TRJOUSX128E07940A7,0.671,0.678,9,-11.278,0,0.0526,0.0296,0.32,0.166,0.812,148.489,4xHWBALLj6ohaWsxsF510X
173,TRVXTVR128E0799A88,0.735,0.484,1,-9.544,1,0.06,0.12,0.00575,0.0384,0.824,148.055,2NGIy2TTAjQdURNM6sG1oL
174,TROZJBF128E07940AA,0.714,0.552,0,-13.162,1,0.0756,0.214,0.0527,0.374,0.919,81.438,79NUYQxyh22KQ8jgsPTUgR
175,TRKCMZV128E07940A3,0.724,0.455,10,-9.381,1,0.0988,0.04,0.000205,0.0878,0.814,142.641,77XK5CQUhLg8n4x4McQaeI
176,TRMCYFN128F146360E,0.818,0.416,4,-14.198,1,0.0495,0.0307,0.245,0.147,0.887,92.687,4NJBUqm18AjZ9ICZIOSasM
177,TRAMKKJ128F1463612,0.782,0.713,8,-9.018,1,0.0599,0.0799,0.142,0.969,0.775,80.703,6A4ETW7JVHGWQT2OBreAsK
178,TRTLIXC128F1463617,0.744,0.441,9,-12.848,1,0.178,0.0456,0.244,0.102,0.942,79.641,632MANvixL1q970NFVaFHw
179,TROZTOX128F1463614,0.743,0.377,4,-14.449,0,0.151,0.0155,0.0427,0.0556,0.735,77.572,5asV1tcfxhHzUybgIp3hcs
180,TRKRERZ128F1463613,0.733,0.494,11,-14.79,0,0.0718,0.0421,0.574,0.104,0.777,75.492,41wU1foyGz2XmIqb93Xz5a
181,TRKVTQG128F145FBA7,0.712,0.411,9,-12.274,0,0.115,0.00257,0.855,0.0702,0.421,93.237,7GcHiGwiiNYAX5VyWqsqDR
182,TRPPFLX128C71965C4,0.674,0.479,1,-10.667,1,0.136,0.0132,0.42,0.0526,0.793,154.767,1cXV0EOQnldveOLDLOn9V6
183,TRCRXZU128F145E4D4,0.696,0.477,7,-9.9,0,0.0668,0.117,0.00044,0.0572,0.58,91.79,5TBIq0m6UujZEH2kZFYgPc
184,TRUGUFP128F145E4D2,0.559,0.775,11,-7.891,1,0.0443,0.0305,0.297,0.409,0.874,156.379,7IQC6yX4RJB1kFGrP4Zwf7
185,TRUJBUH128F145E4D7,0.648,0.65,7,-12.157,1,0.0742,0.0592,0.81,0.992,0.547,102.333,78TII6WJqxUdroZ0iSfiQZ
186,TRLPCWN128F4234DF4,0.696,0.477,7,-9.9,0,0.0668,0.117,0.00044,0.0572,0.58,91.79,5TBIq0m6UujZEH2kZFYgPc
187,TRONTOV128F1495BBF,0.784,0.377,9,-16.092,0,0.0476,0.082,0.169,0.252,0.57,126.688,1X6q5cHg3n469wWOo7oYQe
188,TRSCOII128F425B88D,0.835,0.476,1,-10.676,1,0.406,0.326,0.000633,0.0925,0.554,81.903,2xoglIbnCpu5ZYowHJyNet
189,TRYEXPK128F42ACF07,0.52,0.916,0,-4.224,1,0.0549,0.000916,0.278,0.952,0.664,145.359,4LeVV1N6Qz8DaQiCMEhh1J
190,TRLGRFN12903CE3F5B,0.61,0.759,7,-8.778,1,0.06,0.238,0.0104,0.1,0.655,126.642,2EOUtaIm5jz5fQuzvTQvJZ
191,TRWOVZB128F9313691,0.616,0.474,8,-6.454,1,0.0282,0.484,8.54e-06,0.0979,0.378,97.439,778JXCpo2T3hlHBUSn9BGL
192,TRJZRKL128F931369B,0.753,0.719,9,-6.094,1,0.0272,0.0813,4.16e-06,0.123,0.536,99.98,6U60ltEnUiAQd8taz76n7u
193,TREGHEW12903CE3F25,0.606,0.654,7,-6.532,1,0.0395,0.712,0.000279,0.457,0.571,116.83,19GsP3R24X6Ndzxgqw5x5L
194,TRSMJZE12903CE3EF5,0.188,0.391,7,-7.941,0,0.0329,0.752,0.000143,0.123,0.168,73.874,4rYbkOxtRkXrBbPY1wkfEH
195,TRTRTXS128F4232D9D,0.725,0.279,6,-12.879,1,0.0398,0.793,0,0.0961,0.62,93.732,2evJAYLwl4xDmU7GsreuJs
196,TRLTCDB12903CCA827,0.357,0.158,2,-15.319,1,0.0276,0.915,0,0.113,0.275,83.052,6hwXDNpENQIHaLMEdEb1ze
197,TRSJXHZ12903CCA81A,0.264,0.231,2,-12.602,1,0.0352,0.959,5.66e-06,0.117,0.0781,75.715,22QlEozphEYELZDuVfW1fh
198,TRXUHYR12903CCA81F,0.382,0.0777,5,-14.419,1,0.0331,0.971,9.1e-05,0.136,0.104,129.55,67ZyG21GZRd0q6ubzZcfvN
199,TRXJOSO12903CCA837,0.531,0.247,0,-9.954,1,0.0309,0.887,0,0.131,0.254,90.884,4oBqn7u4ZIGEizq0PR6Qfu
200,TRKWFWJ12903CCA83B,0.332,0.144,1,-14.803,1,0.0341,0.813,4.72e-06,0.106,0.191,146.252,3YPbo6B4rY5QOSVtdqr6KA
201,TRMZFZZ128F428D013,0.608,0.566,0,-13.002,1,0.0256,0.0567,0,0.265,0.665,107.396,2MEfH7pr5HIv6Zd6qWD3BL
202,TRWWQQT128F428D01C,0.589,0.408,4,-10.636,1,0.0382,0.451,0,0.301,0.734,109.059,7ehYgU7c3aSV8GLkPJ3raF
203,TRWJDCD128F428D077,0.425,0.0694,3,-17.438,1,0.0335,0.852,0,0.116,0.108,104.43,5Ep2nnxzW4cR76p9aKX4aG
204,TRCTPFC128F428D030,0.788,0.388,0,-9.816,1,0.0275,0.709,0,0.111,0.661,108.919,6Kx3GlEqJ37MHiV7ds56Ua
205,TRFUADE128F428D04D,0.598,0.267,0,-11.297,1,0.0266,0.586,0,0.101,0.324,135.94,7nZWNZ9dvKmNYgyqZLjhae
206,TRZFJUY128F428D022,0.508,0.381,1,-8.81,1,0.0244,0.514,0,0.102,0.189,102.8,3RZdJqFkzgoEKIdjyOHekO
207,TRZZWIK128F428CFF2,0.368,0.403,10,-12.699,1,0.0288,0.703,7.66e-06,0.225,0.338,135.384,49RUdNvwSiUTC8fBh4KKoC
208,TRZUCJT128F428D03C,0.592,0.47,0,-13.139,1,0.0291,0.563,1.64e-06,0.93,0.654,139.767,1tzJyJO4PI55PWOhgJPwmV
209,TRNHQJH128F428D06A,0.304,0.0404,10,-18.055,1,0.0378,0.918,0,0.102,0.362,167.121,6aemg8CB8MjOdMLhstc4Ll
210,TRTZNMF128F428D04B,0.587,0.127,0,-16.544,1,0.0323,0.993,0.277,0.118,0.122,76.214,1IinS9Nl6lvP6warVHvpzc
211,TRUXAMQ128F428D032,0.598,0.476,1,-10.168,1,0.0275,0.161,0,0.0513,0.533,114.977,6bvXw2MEcjT4sx8bl1fOjV
212,TRJQZJA128F428CFF0,0.635,0.661,5,-7.848,0,0.0471,0.26,1.01e-05,0.0906,0.857,108.975,3pErM4EiWKf3k8KU3jjbXn
213,TRJNHWJ128F428D05E,0.578,0.413,7,-11.228,1,0.0278,0.433,2.4e-05,0.0802,0.197,103.416,4nD9d4dLBSfdcxQHu3I2aI
214,TRSKGPZ128F428CFF5,0.73,0.61,0,-13.418,1,0.0408,0.24,0,0.0969,0.779,106.512,2ifpWVChV5iLsHozrX6IHQ
215,TRVCVOH128F428D034,0.658,0.852,7,-9.058,1,0.0493,0.00567,0.000484,0.341,0.73,92.346,6Wux9SSXcUdgwG7TItGTJz
216,TRVFPDR128F428D07A,0.22,0.0515,7,-19.487,1,0.0371,0.911,1.51e-06,0.0886,0.103,81.663,35Mb0Xq0f6QkZCXQ7YJeC4
217,TRDYSYQ128F42934BA,0.604,0.384,5,-14.49,1,0.0379,0.559,0.000129,0.0924,0.227,139.009,4YVjOnSTkv0ZVdgI6sS7Wb
218,TRONHWA128F428D038,0.716,0.294,0,-13.567,1,0.0423,0.72,0,0.0862,0.763,117.816,6UMxrKDNg2L3bhagOYHqJz
219,TROXLWH128F428D004,0.716,0.753,3,-12.407,1,0.0368,0.0532,0.000619,0.183,0.952,113.404,74UWXHeikO5C3ScEREk42E
220,TRYSUTE128F428D02C,0.546,0.353,7,-10.702,1,0.0256,0.716,0,0.0791,0.342,99.923,7jms1TwfbyTgnGOCBeoagb
221,TRHGFIA128F429030D,0.559,0.302,0,-15.526,1,0.0278,0.707,0,0.672,0.303,109.742,00nLPYpCh79L33XHdGwtvT
222,TROYJWK128F429031F,0.717,0.421,2,-13.335,1,0.0315,0.447,0,0.105,0.557,97.344,0fQ7hgPNfrAnHxl05ietrA
223,TRNAMRM128F92DFD8E,0.236,0.111,3,-16.145,1,0.0344,0.932,1.1e-05,0.119,0.0739,136.877,0rQ6MelyhvBFSITkn9Prt4
224,TRTABNX128F92DFD91,0.196,0.189,4,-13.182,1,0.0307,0.898,0.00299,0.29,0.042,84.501,5e18Il299TJMor433o9c1S
225,TRUPCNG128F92DFD8A,0.313,0.193,0,-14.081,1,0.0288,0.876,8.52e-05,0.0854,0.156,90.766,3paVQKteHh72m2bmmMFNGf
226,TRQRLMO128F92DC842,0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,2DnJjbjNTV9Nd5NOa1KGba
227,TRPYDCW128F92DC88C,0.653,0.273,11,-17.624,1,0.0323,0.721,5.13e-06,0.114,0.433,117.293,7wGE9iIPqY1vfJOL9rhfP0
228,TRTZMTR128F92DC848,0.363,0.602,0,-9.015,1,0.0293,0.371,0,0.105,0.81,184.525,6sKwPF9awJx0EwSs55G8BE
229,TREWDZJ128F92DC84F,0.592,0.47,0,-13.139,1,0.0291,0.563,1.64e-06,0.93,0.654,139.767,1tzJyJO4PI55PWOhgJPwmV
230,TRCBFBV128F428CB38,0.434,0.0975,2,-17.691,1,0.033,0.914,0,0.132,0.169,83.12,1gO9UDIIkB1NXH2jh10tMF
231,TRFEFVL128F428B5C6,0.744,0.331,8,-17.08,0,0.0354,0.576,0.08,0.0557,0.877,128.891,2w5Zb7almrNGUBV4gMYSUE
232,TRACHWK128F428B5CA,0.708,0.271,2,-14.675,0,0.0349,0.812,2.66e-06,0.0969,0.599,118.013,3a7CFZS3BaJYVxm0BuEu9T
233,TROPMIJ128F4290348,0.744,0.813,2,-5.888,1,0.0309,0.341,0.000799,0.149,0.792,107.83,7rRqIA7ELc10AnAbY4wGNQ
234,TRBEJGX128F42B2E4B,0.608,0.0967,4,-16.996,1,0.0662,0.855,0.0041,0.0942,0.338,160.075,24UsSpVXgZRsElK5le4Q3z
235,TRQDKRU128F42B2E50,0.583,0.241,8,-13.098,1,0.0306,0.918,0.00359,0.124,0.457,144.361,0NTqpadMsOY40JeBbhoWLC
236,TRQXLTO128F42B2E7A,0.671,0.309,2,-10.009,1,0.0258,0.742,0,0.11,0.327,102.491,1Pc2RgoBKzDbNj95elYiua
237,TROMJED128F42B2E72,0.623,0.233,11,-11.26,0,0.0287,0.898,0.000643,0.113,0.143,114.109,6Ynam006VfrkT85StJFDWV
238,TRAJSMW128F42ADB53,0.593,0.418,7,-9.819,1,0.0294,0.805,2.98e-06,0.07,0.554,91.38,0EzvlcsRpArmIjSC4xlcUP
239,TRCAFKK128F42934B3,0.606,0.521,1,-7.887,1,0.0285,0.17,0.000547,0.0674,0.175,135.712,0YEJeF0qQvbXU3gw6kNOx4
240,TRQRZHU128F428CF96,0.415,0.038,1,-19.274,1,0.0486,0.922,4.29e-06,0.17,0.558,142.622,4TDXDgtoyPxF2piDLPqb8H
241,TRSREAB128F428CF90,0.24,0.54,11,-6.582,1,0.0273,0.335,1.39e-05,0.203,0.112,158.551,1xhmUSTqLnStMJ2k6C8jwo
242,TRVBVLH128F428CF9B,0.661,0.357,2,-10.15,1,0.0363,0.116,3.47e-06,0.103,0.376,79.973,6YX2hls4sbA1SiZkrUDw0x
243,TRDLTNT128F428CFA5,0.79,0.497,10,-21.169,1,0.538,0.137,0.000317,0.0491,0.881,127.53,476djw0D4LzDkHl3usNgWj
244,TRXIIEA128F428CF8D,0.583,0.736,4,-8.769,0,0.0553,0.0819,0,0.0679,0.774,175.725,2shOGqfHi8zL028YuIPjJ1
245,TRYECKK128F428CF9E,0.479,0.236,7,-14.859,1,0.0352,0.736,0,0.626,0.842,52.201,3y1dakRrIeN8dx1s1lp1M0
246,TRWJHCD128F42AC724,0.701,0.437,3,-10.604,0,0.0309,0.854,6.79e-05,0.1,0.577,111.977,2OmvnJ6hbrbCddTqjnGjdD
247,TRHMALN128F42AC545,0.387,0.422,2,-7.244,0,0.03,0.821,0,0.0984,0.266,72.425,7E6n3tLsH15BYjokj1E0G8
248,TRRVOUU128F42AC7FF,0.536,0.411,9,-9.41,1,0.0283,0.859,1.42e-05,0.148,0.192,109.853,4kbCbOUIsSpfKgbKGeLKZr
249,TRQPFYE128F42AC53C,0.327,0.53,7,-6.443,1,0.0311,0.804,0.000124,0.239,0.176,113.711,5Yi5ywmsVJdn7a6aji5QRp
250,TRIRBKZ128F42AC727,0.344,0.442,8,-8.56,1,0.0299,0.832,0,0.0943,0.265,101.357,01nOFjXRomCcbqvut6xnx9
251,TRPZYWS128F42AC542,0.599,0.432,10,-7.932,1,0.0348,0.87,3.81e-06,0.112,0.357,97.778,4AW6Eob2ujZM3Z34bh2bTP
252,TRLVOTG128F42AC54E,0.42,0.353,9,-10.154,1,0.0294,0.889,5.53e-05,0.107,0.283,111.938,1tTOZjvzrkQSSf6XZFS2AY
253,TREWCQR128F92ED30C,0.413,0.473,6,-9.944,1,0.0294,0.819,0.00162,0.129,0.25,146.047,4lWxm83EKigkubvBXXca7U
254,TRHVJNQ128F428B5B6,0.474,0.134,9,-16.111,1,0.0318,0.896,3.97e-06,0.168,0.225,85.689,60tWQNdhGD8VJniLnGOCRT
255,TRZONRY128F428B5AE,0.272,0.146,5,-13.344,1,0.0339,0.77,0,0.129,0.133,114.135,6ibbk29Ri6U4l69LBNsllk
256,TRTYNQZ128F428B624,0.283,0.066,1,-15.854,1,0.0313,0.877,0,0.0905,0.134,97.687,45w2oPn6mxPt5p4APXVVWZ
257,TRHUBSS12903CA625F,0.254,0.221,6,-16.352,1,0.029,0.747,0,0.657,0.235,95.351,7L2rPdDEza9APfj3MOGqXp
258,TREUXNQ12903CA6267,0.61,0.297,2,-14.956,1,0.0304,0.838,9.04e-06,0.107,0.543,99.96,0rLRrCTqWVMgv1DpMBSezw
259,TRVZYJD12903CA6261,0.41,0.46,2,-19.084,1,0.0574,0.933,0.47,0.182,0.307,101.797,0ubzTDRfqwMcmbbpK15sQX
260,TRJITVH128F426A7A5,0.324,0.0727,7,-18.547,1,0.0333,0.858,3.26e-06,0.113,0.11,89.363,4VsvUo94pF1Sx6mkcsJ4wF
261,TRRLWEJ128F427E470,0.78,0.419,3,-14.628,0,0.0295,0.496,7.32e-06,0.099,0.905,123.26,4PZJRnF9b9BDiFqgDawKCz
262,TRFCDQU128F427E4AB,0.767,0.449,7,-14.027,1,0.0351,0.269,2.1e-06,0.0506,0.735,101.768,7vuQ0oZ6WeJOmQXVisQX99
263,TRFSGWZ128F427E464,0.744,0.67,6,-13.434,0,0.0308,0.122,0.00444,0.354,0.913,117.935,3oKXodbVDR0gIbacNYAqUh
264,TRAYWVG128F427E4EA,0.652,0.717,3,-12.675,0,0.0308,0.184,2.73e-05,0.317,0.781,111.145,2eByBvwvaH42gfsd4bzMU1
265,TRLFRNC128F427E466,0.488,0.351,0,-13.987,1,0.0247,0.344,0,0.264,0.226,63.734,0rXHFh9msKovBzihyI5MP4
266,TRWJBVJ128F4223012,0.728,0.442,1,-8.777,1,0.0346,0.425,0,0.104,0.675,126.004,5pBpWgsyk507B12PT5UIyq
267,TRHVGIA128F422300A,0.772,0.732,5,-6.455,0,0.0649,0.241,0.000266,0.21,0.63,147.957,09J8gT6njAN4itB7fFZ6qz
268,TRCOYVC128F422301A,0.55,0.283,0,-9.496,1,0.0285,0.785,0,0.148,0.177,113.827,2oXFohZarqC0DeXddPiox2
269,TRFLDMT128F4223015,0.543,0.458,0,-6.388,1,0.0752,0.672,0,0.29,0.568,122.939,4xwQYQYYIo9i7gLbaZy1hl
270,TRZUYMB128F426C621,0.447,0.469,4,-6.971,0,0.0288,0.708,0.00018,0.0576,0.488,98.227,7gCilQjxgfuOQ6jxWrYyfH
271,TRSUUGT128F4223009,0.663,0.365,6,-9.478,1,0.0316,0.723,0,0.121,0.335,103.605,6MxXiKKbcECfZuuPmTCmJb
272,TRDQKMF128F422300D,0.607,0.355,5,-8.162,1,0.0262,0.732,0,0.131,0.392,127.96,4Jvr3MQ2Fl7A82mbatDS6E
273,TRDZSWG128F4223019,0.557,0.506,2,-6.873,0,0.024,0.3,0,0.17,0.356,100.006,2vOqm2Kpwzm9Ai8ca8mt5D
274,TRXYLBP128F4223017,0.673,0.353,8,-11.133,1,0.0266,0.876,0.000179,0.0814,0.27,92.067,55dKLirKeVOe7WalzEMMSi
275,TRKGRIB128F4223011,0.378,0.181,7,-12.333,0,0.0321,0.92,0.000213,0.106,0.151,171.38,7xjyMIgDrCPC42ILilQkix
276,TRISWSN12903CE09E7,0.334,0.41,5,-10.965,1,0.0325,0.273,0,0.139,0.586,73.257,0t4BLVkR382P6S7dx6rpgB
277,TRMZUNH128F1487F52,0.346,0.0197,3,-21.069,1,0.0594,0.989,0.0615,0.135,0.497,76.52,6ZCOGxy94RviCBqnLjgvqS
278,TRGCODJ128F1487F3C,0.537,0.25,2,-16.793,1,0.0393,0.847,0.105,0.11,0.351,172.993,31EUURWd7hs8wyNFRjw7zA
279,TRIFZSQ128F1487F39,0.526,0.444,5,-11.625,1,0.0329,0.464,0.0693,0.134,0.493,86.718,7I3U56p5wgVO7pNOOW2JVM
280,TRAHZZW128F1487F44,0.52,0.503,0,-11.91,1,0.0279,0.706,0.683,0.117,0.674,114.376,1gwmo2nQelUJUZhHdnLB19
281,TRNOSIP128F1487F49,0.671,0.423,2,-16.809,1,0.145,0.175,0,0.181,0.777,117.963,5mhK83IYvcVG1oZHonwA3U
282,TREQYBV128F1487F4F,0.533,0.142,10,-18.347,1,0.0411,0.986,0.842,0.111,0.237,64.692,7HzLsmbn9UCi3hInApqmEq
283,TRVHLJN128F1487F4A,0.564,0.14,8,-19.588,1,0.0337,0.983,0.839,0.0873,0.25,114.371,5tt7QgHAfpSn4quYazki5c
284,TRORVBK128F1487F40,0.595,0.152,9,-13.869,1,0.0373,0.91,0.415,0.109,0.366,134.142,0IvyEgGurNd7VXkD5YPdJB
285,TRYIVAG128F1487F51,0.5,0.345,10,-12.946,0,0.0277,0.594,0.904,0.131,0.208,93.912,2FxQf9FqrOXgNHStldmYKc
286,TRMMMGL128F92FD6AB,0.401,0.591,7,-14.832,1,0.0551,0.583,0.825,0.474,0.823,113.774,6qvAGcbFkftFamnjiwMytz
287,TRWOGUZ128F92FD6AE,0.414,0.141,0,-18.581,1,0.0422,0.776,0.339,0.174,0.269,132.613,2wDKCjSPb9iRqOlwut6aY4
288,TRCMXBS128F92FD69A,0.535,0.601,1,-9.135,1,0.0274,0.101,0.00567,0.296,0.802,92.689,5iIxIVAYxDs4hMdCFYey6h
289,TRZKPFO128F92FD696,0.587,0.56,0,-7.012,1,0.0261,0.341,0,0.287,0.877,93.575,44FZSujqyaP6ErcorfHUVi
290,TRNVJAF128F92FD6AD,0.409,0.318,4,-15.213,1,0.0281,0.812,3.57e-05,0.0997,0.473,171.905,2jwZC35oGhlecrBuoNtvuF
291,TRKSRAQ128F92FD6B3,0.4,0.273,2,-14.637,1,0.0287,0.909,8.77e-05,0.1,0.121,77.112,1Rr9Tc6VtJa44Y9fmbBtAg
292,TRMNVYI128F1459033,0.638,0.574,10,-10.782,1,0.038,0.304,3.1e-05,0.23,0.789,124.058,1AXlxmISDd8f9mOna80fWd
293,TRQYETS128F1459034,0.596,0.246,0,-14.482,1,0.0304,0.509,0.103,0.213,0.559,85.556,4UDjBYjsuKgxyOfPxyKQ81
294,TRIFNNS128F145903F,0.706,0.349,7,-17.496,1,0.0676,0.747,0.00896,0.325,0.628,107.813,1UzUTB9e0Bcijd3UtGoyXC
295,TRMBAYC128F1487F21,0.75,0.463,5,-10.339,1,0.0295,0.231,0.00472,0.18,0.684,124.742,66y9M42xOch2EOTmVOJF9u
296,TRMOCFW128F1487F29,0.67,0.351,11,-11.17,1,0.0463,0.813,0.00128,0.105,0.573,59.515,2cGSFUpo9Gqetd8ojqQ0Iz
297,TRWTGHB128F1487F25,0.422,0.628,1,-8.516,0,0.0282,0.18,0.301,0.105,0.857,110.813,3R6qO6mnkTKLv0B3GzdGFo
298,TRWTEWR128F1487F22,0.551,0.395,2,-12.667,1,0.0337,0.81,0,0.0938,0.71,140.627,2QP1S4aC5vyoaBGZjHXeBP
299,TRHHAVX128F1487F1C,0.631,0.366,2,-13.837,1,0.0309,0.913,0.407,0.382,0.591,99.246,4VWbaj2rf1oszn3Vz4d9Ss
300,TRIFIFM128F1487F1A,0.524,0.298,6,-16.43,1,0.0367,0.832,0.000793,0.301,0.717,125.066,4SGFZDpzew6ETcKBrT7moc
301,TRACHCN128F1487F2B,0.667,0.359,6,-9.697,1,0.0326,0.743,0.345,0.0848,0.755,118.784,03y6w9ckwYUkkg2URxp95R
302,TRADIXL128F1487F2A,0.742,0.327,6,-13.252,1,0.0302,0.636,0,0.119,0.614,105.816,4CVVQpYwtcPiuIrxPUBwSk
303,TRLKITD128F1487F31,0.56,0.283,2,-17.878,1,0.0362,0.891,0.371,0.378,0.382,140.495,4zhGtLGgBaIGsDQTB0pyze
304,TRSOXMJ128F1487F1E,0.288,0.0776,0,-16.115,1,0.0343,0.886,0.568,0.111,0.0814,71.588,0BO9QGsapbKzlDleWnFEfM
305,TRVAYEH128F1487F24,0.66,0.319,11,-14.982,1,0.0362,0.907,0.924,0.172,0.816,114.019,0Lyhec5HEj2dz97GMBq4LC
306,TRVENEV128F1487F30,0.75,0.249,6,-15.641,1,0.0289,0.728,0,0.0997,0.604,105.009,6NGAYGuGScLWzgmcndLpy6
307,TRXMFBT128F1487F27,0.648,0.3,7,-17.603,1,0.0396,0.699,3.49e-05,0.349,0.917,124.772,0SLWjJRoeQRYMvDhkpkvgI
308,TRKBSVO128F1487F2D,0.72,0.208,6,-13.001,1,0.0344,0.598,0,0.172,0.431,99.566,1W9NvfbTy5dwXowNDP2b2E
309,TRKZXXT128F4291EEF,0.501,0.728,0,-8.903,1,0.0337,0.0701,0,0.0751,0.603,81.035,2uH6HWnoUuAKBVQlKyN2nE
310,TRUGWPB128F93044F4,0.274,0.325,0,-8.694,1,0.0284,0.461,0.00108,0.0699,0.233,144.911,1ZjW5qkS0hzjEZlMnGIkQu
311,TRHPXGO128F1487F62,0.693,0.521,0,-7.266,1,0.0309,0.832,0.00206,0.202,0.677,96.947,1c4wOMtZB25Qi4itPKdFF1
312,TRQIYYP128F1487F5F,0.732,0.665,8,-6.869,0,0.0358,0.121,0,0.286,0.789,116.916,0xmMyB5chr4DQ10VUBuMsv
313,TRAUKBS128F1487F6C,0.404,0.46,10,-8.558,1,0.0333,0.866,0.905,0.174,0.468,78.191,6SESPgWE16a9qUqTBXflKs
314,TRNWHEF128F1487F66,0.352,0.415,5,-6.264,1,0.0286,0.367,0.52,0.198,0.478,134.495,4EGH1EOqnBinSeNSKbtRs3
315,TRJGJLD128F1487F6B,0.434,0.21,3,-10.885,1,0.0301,0.907,0.00489,0.12,0.178,146.476,3IMJ0qoVWI2x4nzssLgK92
316,TRXTZES128F1487F64,0.483,0.652,10,-6.235,1,0.0369,0.65,0.0103,0.285,0.53,126.343,1W89kSfDZLJkReYdOY7Ebw
317,TRXYIXL128F1487F60,0.52,0.518,7,-9.513,1,0.0386,0.379,0.0898,0.115,0.436,103.219,3ZYfvtTC6zBVSkh73kVYnq
318,TRKFYHR128F1487F6F,0.795,0.466,5,-9.481,1,0.0422,0.697,6.34e-05,0.0589,0.751,124.83,2dDyfNwni2KZn8NZxxIMmQ
319,TRMTJIH128F4284508,0.539,0.657,4,-7.807,0,0.0232,0.0183,0.0309,0.137,0.371,84.528,0qCdwXhGd1JFLd0l0DrXCD
320,TRIUPSA128F428450C,0.539,0.826,5,-7.538,1,0.0319,0.0744,0.000665,0.0941,0.506,163.913,7wCDEXzXgwSq5UeEaHRWFQ
321,TRUCASB128F428450E,0.504,0.565,4,-8.527,1,0.0278,0.0929,0.000873,0.089,0.519,80.01,6IssF7eHukXSApEvKJUnmu
322,TREFDWR128F4284510,0.488,0.595,7,-8.105,1,0.0261,0.0707,0.759,0.0941,0.494,95.041,1w1wF1XVYqWvPCZj9Ohs54
323,TRJRLLO128F428450A,0.555,0.826,9,-8.87,1,0.033,0.335,0.00314,0.0967,0.809,139.131,2VC1vak8nu5E0iCCsL2hdf
324,TRSMXVC128F4284517,0.476,0.345,6,-10.199,0,0.0284,0.541,0.295,0.137,0.133,130.143,7jXAHz411gvR6GJzxH4nyC
325,TRWRQFJ128F146AA83,0.561,0.817,9,-4.671,1,0.0371,0.0412,0,0.303,0.366,132.231,2y4B2qgihN59rMsJKKbdP2
326,TRGCAGH128F146AA87,0.552,0.744,11,-4.126,0,0.0295,0.00483,0.000847,0.169,0.8,91.582,6rWjSJfzdvmsgdFBtJUXGo
327,TRGKSAI128F146AA89,0.596,0.802,4,-6.253,1,0.0297,0.00547,0,0.18,0.707,111.03,1rwulV0ovZ0IgsDfVJDlL1
328,TRHZOUW128F146AA7F,0.275,0.882,4,-4.475,1,0.0673,0.00205,0.0129,0.58,0.444,108.531,1O2NikYqm2V0L32jOXdWni
329,TRFJBOV128F146AA86,0.556,0.821,5,-5.71,1,0.0961,0.282,0,0.926,0.592,92.154,4u3K6LlpNh9xp3sMiymoiI
330,TRQOCJW128F146AA7D,0.335,0.669,9,-4.922,0,0.0386,0.00256,0.695,0.349,0.55,138.463,2XyFyhhWTXaSeOm8F1JFJM
331,TRNWMYV128F146AA82,0.34,0.652,10,-8.135,1,0.0337,0.00809,0.0561,0.174,0.435,84.0,2RHt1SrW1M4yBG3cUBjBz2
332,TRNYMUM128F146AA81,0.375,0.87,7,-6.823,1,0.0461,0.00654,0.756,0.884,0.514,121.829,4myy0Dif0gt05ZLMImq3Q6
333,TRPJILL128F146AA80,0.421,0.875,2,-5.783,1,0.0642,0.00121,0.242,0.713,0.572,116.779,6Pl5XS5hKiY8QnQGmLk0nA
334,TRPYZDD128F146AA88,0.451,0.873,11,-5.8,1,0.0305,0.000396,0.0105,0.103,0.949,77.476,7zXdD8drCkM5WA96UGJBOB
335,TRLPAEU128F146AA84,0.457,0.835,7,-6.767,1,0.0827,0.00152,0.0831,0.186,0.492,155.465,2Z0IA5xg8AtCWwLTUHrZrO
336,TREUJAZ128F146AA8B,0.349,0.683,9,-6.606,0,0.0561,0.0149,4.13e-05,0.361,0.657,174.857,1EKm6988oWF0Drfcz6EJPK
337,TRJWGWG128F146AA8C,0.305,0.468,8,-7.02,1,0.0275,0.396,0.000593,0.0849,0.281,97.312,05nLwTO4QrK35MOECnGEDC
338,TRJYJNG128F146AA8A,0.596,0.589,9,-7.031,1,0.0312,0.121,0,0.389,0.484,95.924,6t8vQIubi1qOnGBG547JA4
339,TRDYIDK128F146AA7E,0.225,0.749,1,-6.21,1,0.0454,0.00044,6.25e-05,0.804,0.367,157.382,5baQH4ZaTpLzD2sGj1NyXu
340,TROWZQM128F146AA85,0.456,0.911,11,-5.374,1,0.0554,0.0376,0.0116,0.629,0.297,97.854,0UY6qvS4v5URG2GPXsSXi5
341,TRVTDPW128F42704CA,0.601,0.486,2,-11.246,1,0.0316,0.503,0,0.103,0.62,98.504,0jzgX36NBH6yWoql03BxYy
